World,Location,Action,Item,Number,File,Use Corrected File?,Index,Offset,AP Location ID,AP Location Name
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard11.evdl,N,1,6785,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard11.evdl,N,2,6791,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard11.evdl,N,3,6995,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard11.evdl,N,4,69A1,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,1,66A9,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,2,66B5,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,1,6785,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,2,6791,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,3,6995,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard13.evdl,N,4,69A1,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,1,4665,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,2,4671,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,1,4741,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,2,474D,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,3,4951,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ard19.evdl,N,4,495D,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,1,66A9,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,2,66B5,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,1,6785,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,2,6791,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,3,6995,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_arde.evdl,N,4,69A1,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,1,6735,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,2,6741,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,1,6811,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Replication Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,2,681D,2656363,Deep Jungle Camp Replication Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,3,6A21,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Camp,Blizzard Experiment,Ether,1,/remastered/tz13.ard/UK_tz13_ardf.evdl,N,4,6A2D,2656362,Deep Jungle Camp Ether Experiment
Deep Jungle,Bamboo Thicket,Rescue Gorillas,Fire-G,1,/remastered/tz03.ard/UK_tz03_ard2.evdl,Y,1,4459,2656367,Deep Jungle Bamboo Thicket Save Gorillas
Deep Jungle,Bamboo Thicket,Rescue Gorillas,Fire-G,1,/remastered/tz03.ard/UK_tz03_ard2.evdl,Y,2,4465,2656367,Deep Jungle Bamboo Thicket Save Gorillas
Deep Jungle,Cliff,Rescue Gorillas,Aeroga-G,1,/remastered/tz12.ard/UK_tz12_ard2.evdl,Y,1,4481,2656364,Deep Jungle Cliff Save Gorillas
Deep Jungle,Cliff,Rescue Gorillas,Aeroga-G,1,/remastered/tz12.ard/UK_tz12_ard2.evdl,Y,2,448D,2656364,Deep Jungle Cliff Save Gorillas
Deep Jungle,Climbing Trees,Rescue Gorillas,Aeroga-G,1,/remastered/tz07.ard/UK_tz07_ard2.evdl,Y,1,45A9,2656368,Deep Jungle Climbing Trees Save Gorillas
Deep Jungle,Climbing Trees,Rescue Gorillas,Aeroga-G,1,/remastered/tz07.ard/UK_tz07_ard2.evdl,Y,2,45B5,2656368,Deep Jungle Climbing Trees Save Gorillas
Deep Jungle,Tree House,Rescue Gorillas,Shell-G,1,/remastered/tz01.ard/UK_tz01_ard3.evdl,Y,1,44A1,2656365,Deep Jungle Tree House Save Gorillas
Deep Jungle,Tree House,Rescue Gorillas,Shell-G,1,/remastered/tz01.ard/UK_tz01_ard3.evdl,Y,2,44AD,2656365,Deep Jungle Tree House Save Gorillas
Deep Jungle,Cliff,Defeat Clayton,Cure,1,/remastered/tz12.ard/UK_tz12_ard1.evdl,Y,1,8045,2656022,Deep Jungle Defeat Clayton Cure Event
Deep Jungle,Cliff,Defeat Clayton,Cure,1,/remastered/tz12.ard/UK_tz12_ard1.evdl,Y,2,8051,2656022,Deep Jungle Defeat Clayton Cure Event
Deep Jungle,Cliff,Defeat Clayton,Cure,1,/remastered/tz12.ard/UK_tz12_ard1.evdl,Y,1,8AFD,2656022,Deep Jungle Defeat Clayton Cure Event
Deep Jungle,Cliff,Defeat Clayton,Cure,1,/remastered/tz12.ard/UK_tz12_ard1.evdl,Y,2,8B09,2656022,Deep Jungle Defeat Clayton Cure Event
Deep Jungle,Cavern of Hearts,Seal Keyhole,Navi-G Piece,1,/remastered/tz11.ard/UK_tz11_ard0.evdl,N,1,7A01,2656384,Deep Jungle Cavern of Hearts Navi-G Piece Event
Deep Jungle,Cavern of Hearts,Seal Keyhole,Navi-G Piece,1,/remastered/tz11.ard/UK_tz11_ard0.evdl,N,2,7A0D,2656384,Deep Jungle Cavern of Hearts Navi-G Piece Event
Deep Jungle,Tent,Seal Keyhole,Red Trinity,1,/remastered/tz15.ard/UK_tz15_ard0.evdl,Y,1,B53D,2656024,Deep Jungle Seal Keyhole Red Trinity Event
Deep Jungle,Tent,Seal Keyhole,Red Trinity,1,/remastered/tz15.ard/UK_tz15_ard0.evdl,Y,2,B549,2656024,Deep Jungle Seal Keyhole Red Trinity Event
Deep Jungle,Tent,Reunite with Donald and Goofy,Protect-G,1,/remastered/tz15.ard/UK_tz15_ard0.evdl,Y,1,A70D,2656383,Deep Jungle Tent Protect-G Event
Deep Jungle,Tent,Reunite with Donald and Goofy,Protect-G,1,/remastered/tz15.ard/UK_tz15_ard0.evdl,Y,2,A719,2656383,Deep Jungle Tent Protect-G Event
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,1,1C4B53,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,2,1C4B5F,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,3,1D840B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,4,1D8417,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,5,1EB9B3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,6,1EB9BF,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,7,1FBF8B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,8,1FBF97,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,9,217E9F,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,10,217EAB,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,11,2380B7,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,12,2380C3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard0.evdl,N,1,E98B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard0.evdl,N,2,E997,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard1.evdl,N,1,121BB,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard1.evdl,N,2,121C7,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard2.evdl,N,1,11ED3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard2.evdl,N,2,11EDF,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard3.evdl,N,1,ED3B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard3.evdl,N,2,ED47,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ardc.evdl,N,1,D8CF,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ardc.evdl,N,2,D8DB,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard19.evdl,N,1,A5E7,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,/remastered/he01.ard/UK_he01_ard19.evdl,N,2,A5F3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,1,1C4B53,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,2,1C4B5F,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,3,1D840B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,4,1D8417,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,5,1EB9B3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,6,1EB9BF,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,7,1FBF8B,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,8,1FBF97,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,9,217E9F,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,10,217EAB,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,11,2380B7,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Coliseum Gates,Green Trinity,Mythril,1,he01.ard,N,12,2380C3,2656377,Olympus Coliseum Coliseum Gates Green Trinity
Olympus Coliseum,Lobby,Complete Phil's Training,Thunder,1,/remastered/he02.ard/UK_he02c.ev,Y,1,57C1,2656031,Olympus Coliseum Clear Phil's Training Thunder Event
Olympus Coliseum,Lobby,Complete Phil's Training,Thunder,1,/remastered/he02.ard/UK_he02c.ev,Y,2,57CD,2656031,Olympus Coliseum Clear Phil's Training Thunder Event
Olympus Coliseum,Coliseum Gates,Complete Phil's Training,Entry Pass,1,/remastered/he01.ard/UK_he01_ard1.evdl,N,1,CB0E,2656386,Olympus Coliseum Coliseum Gates Entry Pass Event
Olympus Coliseum,Coliseum Gates,Complete Phil's Training,Entry Pass,1,/remastered/he01.ard/UK_he01_ard1.evdl,N,2,CB1A,2656386,Olympus Coliseum Coliseum Gates Entry Pass Event
Olympus Coliseum,Lobby,Defeat Cerberus,Hero's License,1,/remastered/he02.ard/UK_he02d.ev,N,1,E93A,2656380,Olympus Coliseum Coliseum Gates Hero's License Event
Olympus Coliseum,Lobby,Defeat Cerberus,Hero's License,1,/remastered/he02.ard/UK_he02d.ev,N,2,E946,2656380,Olympus Coliseum Coliseum Gates Hero's License Event
Olympus Coliseum,Phil Cup,Complete Phil Cup Together,Gravity,1,/remastered/he03.ard/UK_he03_ard5.evdl,Y,1,665E,2659001,Complete Phil Cup
Olympus Coliseum,Phil Cup,Complete Phil Cup Together,Gravity,1,/remastered/he03.ard/UK_he03_ard5.evdl,Y,2,666A,2659001,Complete Phil Cup
Olympus Coliseum,Hades Cup,Defeat Behemoth,Blizzard,1,/remastered/he06.ard/UK_he06_ardb.evdl,Y,1,AB71,2659016,Hades Cup Defeat Behemoth Event
Olympus Coliseum,Hades Cup,Defeat Behemoth,Blizzard,1,/remastered/he06.ard/UK_he06_ardb.evdl,Y,2,AB7D,2659016,Hades Cup Defeat Behemoth Event
Olympus Coliseum,Hades Cup,Defeat Cerberus,Thunder,1,/remastered/he03.ard/UK_he03_ardb.evdl,Y,1,AAE1,2659015,Hades Cup Defeat Cerberus Event
Olympus Coliseum,Hades Cup,Defeat Cerberus,Thunder,1,/remastered/he03.ard/UK_he03_ardb.evdl,Y,2,AAED,2659015,Hades Cup Defeat Cerberus Event
Olympus Coliseum,Hades Cup,Defeat Hades,Gravity,1,/remastered/he07.ard/UK_he07_ard4.evdl,Y,1,212BB,2659017,Hades Cup Defeat Hades Event
Olympus Coliseum,Hades Cup,Defeat Hades,Gravity,1,/remastered/he07.ard/UK_he07_ard4.evdl,Y,2,212C7,2659017,Hades Cup Defeat Hades Event
Olympus Coliseum,Hades Cup,Defeat Hades,Ansem's Report 8,1,/remastered/he07.ard/UK_he07_ard4.evdl,Y,1,2150F,2657011,Olympus Coliseum Defeat Hades Ansem's Report 8
Olympus Coliseum,Hades Cup,Defeat Hades,Ansem's Report 8,1,/remastered/he07.ard/UK_he07_ard4.evdl,Y,2,2151B,2657011,Olympus Coliseum Defeat Hades Ansem's Report 8
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,1,1BEFA1,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,2,1BEFAD,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,3,1D1CCD,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,4,1D1CD9,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,5,1E4885,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,6,1E4891,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,7,1F6C25,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,8,1F6C31,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,9,212B39,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,10,212B45,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,11,232D51,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Coliseum Gates,Examine Jar,Orichalcum,1,he01.ard,N,12,232D5D,2656330,Olympus Coliseum Gates Purple Jar After Defeating Hades
Olympus Coliseum,Platinum Match,Defeat Sephiroth,Ansem's Report 12,1,he07.ard,Y,1,90FF7,2657025,Olympus Coliseum Defeat Sephiroth Ansem's Report 12
Olympus Coliseum,Platinum Match,Defeat Sephiroth,Ansem's Report 12,1,he07.ard,Y,2,91003,2657025,Olympus Coliseum Defeat Sephiroth Ansem's Report 12
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,1,5A9D,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,2,5AA5,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,1,7515,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,2,751D,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,1,74B1,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,2,74B9,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,1,5751,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,2,5759,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,1,7549,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,2,7551,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,1,74B1,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,2,74B9,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,1,74B1,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Clam,Elixir,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,2,74B9,2656207,Atlantica Undersea Valley Pillar Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,1,7981,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,2,7989,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,1,93F9,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,2,9401,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,1,9395,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,2,939D,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,1,7635,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,2,763D,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,1,942D,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,2,9435,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,1,9395,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,2,939D,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,1,9395,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Fire Clam,Mythril Shard,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,2,939D,2656205,Atlantica Undersea Valley Fire Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,1,7131,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,2,7139,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,1,8BA9,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,2,8BB1,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,1,8B45,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,2,8B4D,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,1,6DE5,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,2,6DED,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,1,8BDD,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardc.evdl,N,2,8BE5,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,1,8B45,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_arde.evdl,N,2,8B4D,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,1,8B45,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Ether,1,/remastered/lm01.ard/UK_lm01_ardf.evdl,N,2,8B4D,2656203,Atlantica Undersea Valley Higher Cave Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,1,530D,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ardd.evdl,N,2,5315,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,1,6D85,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ard10.evdl,N,2,6D8D,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,1,6D21,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ard11.evdl,N,2,6D29,2656208,Atlantica Undersea Valley Ocean Floor Clam
Atlantica,Undersea Valley,Clam,Mega-Potion,1,/remastered/lm01.ard/UK_lm01_ard12.evdl,N,1,4FC1,2656208,Atlantica Undersea Valley Ocean Floor Clam
